Price,Address,City,Province,Details,URL,Image File
"$648,990","633 Chillerton Drive,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/633-chillerton-drive,images/633_Chillerton_Drive__Ottawa__ON.jpg
"$479,000","2-2415 Southvale Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/2415-southvale-crescent/2,images/2_2415_Southvale_Crescent__Ottawa__ON.jpg
"$479,900","312 Royal Fern Way,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/312-royal-fern-way,images/312_Royal_Fern_Way__Ottawa__ON.jpg
"$699,900","1942 Montmere Avenue,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/1942-montmere-avenue,images/1942_Montmere_Avenue__Ottawa__ON.jpg
"$1,199,000","32 Whitestone Drive,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/32-whitestone-drive,images/32_Whitestone_Drive__Ottawa__ON.jpg
"$1,395,000","106 James Cummings Avenue,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/106-james-cummings-avenue,images/106_James_Cummings_Avenue__Ottawa__ON.jpg
"$509,900","304-250 Glenroy Gilbert Drive,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/250-glenroy-gilbert-drive/304,images/304_250_Glenroy_Gilbert_Drive__Ottawa__ON.jpg
"$549,900","468 Lawler Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/468-lawler-crescent,images/468_Lawler_Crescent__Ottawa__ON.jpg
"$439,000","303-570 Laurier Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/570-laurier-avenue/303,images/303_570_Laurier_Avenue__Ottawa__ON.jpg
"$619,900","116 Shady Grove Street,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/116-shady-grove-street,images/116_Shady_Grove_Street__Ottawa__ON.jpg
"$899,900","444 Hilson Avenue,",Ottawa,ON,4 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/444-hilson-avenue,images/444_Hilson_Avenue__Ottawa__ON.jpg
"$789,000","101 Kelso Private,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/101-kelso-private,images/101_Kelso_Private__Ottawa__ON.jpg
"$399,990","269 David Lewis Private,",Ottawa,ON,2 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/269-david-lewis-private,images/269_David_Lewis_Private__Ottawa__ON.jpg
"$399,990","267 David Lewis Private,",Ottawa,ON,2 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/267-david-lewis-private,images/267_David_Lewis_Private__Ottawa__ON.jpg
"$849,900","64 Kings Landing Private,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/64-kings-landing-private,images/64_Kings_Landing_Private__Ottawa__ON.jpg
"$595,000","915-238 Besserer Street Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/238-besserer-street-street/915,images/915_238_Besserer_Street_Street__Ottawa__ON.jpg
"$439,000","1004-234 Rideau Street,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/234-rideau-street/1004,images/1004_234_Rideau_Street__Ottawa__ON.jpg
"$849,900","746 Hauteview Crescent,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/746-hauteview-crescent,images/746_Hauteview_Crescent__Ottawa__ON.jpg
"$710,000","1407-1480 Riverside Drive,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1480-riverside-drive/1407,images/1407_1480_Riverside_Drive__Ottawa__ON.jpg
"$389,900","1010-111 Champagne Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/111-champagne-avenue/1010,images/1010_111_Champagne_Avenue__Ottawa__ON.jpg
"$699,500","13 Willowview Way,",Ottawa,ON,5 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/13-willowview-way,images/13_Willowview_Way__Ottawa__ON.jpg
"$1,349,900","73 Wilderness Way,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/73-wilderness-way,images/73_Wilderness_Way__Ottawa__ON.jpg
"$709,900","54 Macassa Circle,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/54-macassa-circle,images/54_Macassa_Circle__Ottawa__ON.jpg
"$880,000","1657 Alta Vista Drive,",Ottawa,ON,5 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/1657-alta-vista-drive,images/1657_Alta_Vista_Drive__Ottawa__ON.jpg
"$649,900","34 Melville Drive,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/34-melville-drive,images/34_Melville_Drive__Ottawa__ON.jpg
"$648,000","567 Pepperville Crescent,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/567-pepperville-crescent,images/567_Pepperville_Crescent__Ottawa__ON.jpg
"$449,900","27 Carabiner Private,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/27-carabiner-private,images/27_Carabiner_Private__Ottawa__ON.jpg
"$684,900","19 Pickwick Drive,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/19-pickwick-drive,images/19_Pickwick_Drive__Ottawa__ON.jpg
"$1,400,000","48 Marble Arch Crescent,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/48-marble-arch-crescent,images/48_Marble_Arch_Crescent__Ottawa__ON.jpg
"$1,049,000","363 River Landing Avenue,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/363-river-landing-avenue,images/363_River_Landing_Avenue__Ottawa__ON.jpg
"$699,900","228 Catamount Court,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/228-catamount-court,images/228_Catamount_Court__Ottawa__ON.jpg
"$799,900","10 Rossan Street,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/10-rossan-street,images/10_Rossan_Street__Ottawa__ON.jpg
"$429,000","306-224 Lyon Street,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/224-lyon-street/306,images/306_224_Lyon_Street__Ottawa__ON.jpg
"$369,900","8-50 Briargate Private,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/50-briargate-private/8,images/8_50_Briargate_Private__Ottawa__ON.jpg
"$949,900","406 Peninsula Road,",Ottawa,ON,5 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/406-peninsula-road,images/406_Peninsula_Road__Ottawa__ON.jpg
"$449,999","24-1011E Beryl Private,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1011e-beryl-private/24,images/24_1011E_Beryl_Private__Ottawa__ON.jpg
"$736,000","500 Escapade Private,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/500-escapade-private,images/500_Escapade_Private__Ottawa__ON.jpg
"$824,900","737 Eastvale Drive,",Ottawa,ON,5 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/737-eastvale-drive,images/737_Eastvale_Drive__Ottawa__ON.jpg
"$1,150,000","54 Christie Street,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/54-christie-street,images/54_Christie_Street__Ottawa__ON.jpg
"$359,900","99-2570 Southvale Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/2570-southvale-crescent/99,images/99_2570_Southvale_Crescent__Ottawa__ON.jpg
"$699,900","306 Lipizzaner Street,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/306-lipizzaner-street,images/306_Lipizzaner_Street__Ottawa__ON.jpg
"$375,000","608-111 Champagne Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/111-champagne-avenue-south/608,images/608_111_Champagne_Avenue__Ottawa__ON.jpg
"$245,900","1308 Sunflower Private,",Ottawa,ON,2 bed 1 bath,https://www.zolo.ca/ottawa-real-estate/1308-sunflower-private,images/1308_Sunflower_Private__Ottawa__ON.jpg
"$1,125,000","24 David Drive,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/24-david-drive,images/24_David_Drive__Ottawa__ON.jpg
"$489,888","89-2187 Orient Park Drive,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/2187-orient-park-drive/89,images/89_2187_Orient_Park_Drive__Ottawa__ON.jpg
"$749,900","8692 Bank Street,",Ottawa,ON,5 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/8692-bank-street,images/8692_Bank_Street__Ottawa__ON.jpg
"$1,049,900","20 Northview Road,",Ottawa,ON,5 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/20-northview-road,images/20_Northview_Road__Ottawa__ON.jpg
"$534,900","1806-160 George Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/160-george-street/1806,images/1806_160_George_Street__Ottawa__ON.jpg
"$899,900","528 Courtenay Avenue,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/528-courtenay-avenue,images/528_Courtenay_Avenue__Ottawa__ON.jpg
"$1,249,000","258 Mount Nebo Way,",Ottawa,ON,5 bed 5.00 bath,https://www.zolo.ca/ottawa-real-estate/258-mount-nebo-way,images/258_Mount_Nebo_Way__Ottawa__ON.jpg
"$799,000","805-485 Richmond Road,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/485-richmond-road/805,images/805_485_Richmond_Road__Ottawa__ON.jpg
"$1,249,900","50 Frances Colbert Avenue,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/50-frances-colbert-avenue,images/50_Frances_Colbert_Avenue__Ottawa__ON.jpg
"$617,000","115 Jersey Tea Circle,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/115-jersey-tea-circle,images/115_Jersey_Tea_Circle__Ottawa__ON.jpg
"$629,900","273 Lorry Greenberg Drive,",Ottawa,ON,5 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/273-lorry-greenberg-drive,images/273_Lorry_Greenberg_Drive__Ottawa__ON.jpg
"$599,900","348 Lafontaine Avenue,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/348-lafontaine-avenue,images/348_Lafontaine_Avenue__Ottawa__ON.jpg
"$409,000","308-111 Champagne Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/111-champagne-avenue/308,images/308_111_Champagne_Avenue__Ottawa__ON.jpg
"$599,900","348 Lafontaine Avenue,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/348-lafontaine-avenue,images/348_Lafontaine_Avenue__Ottawa__ON.jpg
"$1,380,000","709-1035 Bank Street,",Ottawa,ON,1 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1035-bank-street/709,images/709_1035_Bank_Street__Ottawa__ON.jpg
"$989,000","48 Louisa Street,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/48-louisa-street,images/48_Louisa_Street__Ottawa__ON.jpg
"$529,900","203-615 Longfields Drive,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/615-longfields-drive/203,images/203_615_Longfields_Drive__Ottawa__ON.jpg
"$347,000","1503-200 Lafontaine Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/200-lafontaine-avenue/1503,images/1503_200_Lafontaine_Avenue__Ottawa__ON.jpg
"$774,900","11 Great Oak Private,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/11-great-oak-private,images/11_Great_Oak_Private__Ottawa__ON.jpg
"$1,449,000","320 Altha Avenue,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/320-altha-avenue,images/320_Altha_Avenue__Ottawa__ON.jpg
"$470,000","1009-255 Bay Street,",Ottawa,ON,1 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/255-bay-street/1009,images/1009_255_Bay_Street__Ottawa__ON.jpg
"$285,000","305-316 Lorry Greenberg Drive,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/316-lorry-greenberg-drive/305,images/305_316_Lorry_Greenberg_Drive__Ottawa__ON.jpg
"$775,000","706 Tweedsmuir Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/706-tweedsmuir-avenue,images/706_Tweedsmuir_Avenue__Ottawa__ON.jpg
"$599,888","1381 Chatelain Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1381-chatelain-avenue,images/1381_Chatelain_Avenue__Ottawa__ON.jpg
"$895,000","458 Mcleod Street,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/458-mcleod-street,images/458_Mcleod_Street__Ottawa__ON.jpg
"$539,900","144 Ludlowe Street,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/144-ludlowe-street,images/144_Ludlowe_Street__Ottawa__ON.jpg
"$1,089,000","5 Merriman Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/5-merriman-avenue,images/5_Merriman_Avenue__Ottawa__ON.jpg
"$475,000","311 Aphelion Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/311-aphelion-crescent,images/311_Aphelion_Crescent__Ottawa__ON.jpg
"$549,900","1740 Lafrance Drive,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1740-lafrance-drive,images/1740_Lafrance_Drive__Ottawa__ON.jpg
"$749,000","2839 Flannery Drive,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/2839-flannery-drive,images/2839_Flannery_Drive__Ottawa__ON.jpg
"$470,000","K-35 Overberg Way,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/35-overberg-way/k,images/K_35_Overberg_Way__Ottawa__ON.jpg
"$699,900","310 Ventanna Way,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/310-ventanna-way,images/310_Ventanna_Way__Ottawa__ON.jpg
"$749,900","2809 Innes Road,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/2809-innes-road,images/2809_Innes_Road__Ottawa__ON.jpg
"$639,000","1209 Clyde Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1209-clyde-avenue,images/1209_Clyde_Avenue__Ottawa__ON.jpg
"$574,900","459 Meadowhawk Crescent,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/459-meadowhawk-crescent,images/459_Meadowhawk_Crescent__Ottawa__ON.jpg
"$669,000","52 Downsview Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/52-downsview-crescent,images/52_Downsview_Crescent__Ottawa__ON.jpg
"$389,000","62-2610 Draper Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/2610-draper-avenue/62,images/62_2610_Draper_Avenue__Ottawa__ON.jpg
"$838,955","476 Brigatine Avenue,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/476-brigatine-avenue,images/476_Brigatine_Avenue__Ottawa__ON.jpg
"$399,000","1408-201 Parkdale Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/201-parkdale-avenue/1408,images/1408_201_Parkdale_Avenue__Ottawa__ON.jpg
"$299,900","201-154 Nelson Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/154-nelson-street/201,images/201_154_Nelson_Street__Ottawa__ON.jpg
"$774,990","478 Brigatine Avenue,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/478-brigatine-avenue,images/478_Brigatine_Avenue__Ottawa__ON.jpg
"$279,900","1303-1285 Cahill Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/1285-cahill-avenue/1303,images/1303_1285_Cahill_Avenue__Ottawa__ON.jpg
"$359,990","2212-3600 Brian Coburn Boulevard,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/3600-brian-coburn-boulevard/2212,images/2212_3600_Brian_Coburn_Boulevard__Ottawa__ON.jpg
"$372,900","105 Champagne Avenue S,",Ottawa,ON,2 bed 2 bath,https://www.zolo.ca/ottawa-real-estate/105-champagne-avenue-s,images/105_Champagne_Avenue_S__Ottawa__ON.jpg
"$669,000","1454 Hemlock Road,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/1454-hemlock-road,images/1454_Hemlock_Road__Ottawa__ON.jpg
"$1,350,000","807-360 Deschatelets Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/807,images/807_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$948,000","602-360 Deschatelets Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/602,images/602_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$897,000","211-360 Deschatelets Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/211,images/211_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$625,000","506-360 Deschatelets Avenue,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/506,images/506_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$925,000","505-360 Deschatelets Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/505,images/505_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$798,000","206-360 Deschatelets Avenue,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/360-deschatelets-avenue/206,images/206_360_Deschatelets_Avenue__Ottawa__ON.jpg
"$599,900","102-320 Jatoba Private,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/320-jatoba-private/102,images/102_320_Jatoba_Private__Ottawa__ON.jpg
"$399,000","72 Corktown Lane,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/72-corktown-lane,images/72_Corktown_Lane__Ottawa__ON.jpg
"$600,000","274 Murray Street,",Ottawa,ON,2 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/274-murray-street,images/274_Murray_Street__Ottawa__ON.jpg
"$478,900","207-108 Richmond Road,",Ottawa,ON,1 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/108-richmond-road/207,images/207_108_Richmond_Road__Ottawa__ON.jpg
"$790,000","986 Parkhurst Boulevard,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/986-parkhurst-boulevard,images/986_Parkhurst_Boulevard__Ottawa__ON.jpg
"$1,595,000","3 Wendover Avenue,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/3-wendover-avenue,images/3_Wendover_Avenue__Ottawa__ON.jpg
"$839,000","56 Huntsman Crescent,",Ottawa,ON,6 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/56-huntsman-crescent,images/56_Huntsman_Crescent__Ottawa__ON.jpg
"$649,900","4598 Ogilvie Walk Crescent,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/4598-ogilvie-walk-crescent,images/4598_Ogilvie_Walk_Crescent__Ottawa__ON.jpg
"$434,900","503-141 Somerset Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/141-somerset-street-west/503,images/503_141_Somerset_Street__Ottawa__ON.jpg
"$425,000","2925 Highfield Crescent,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/2925-highfield-crescent,images/2925_Highfield_Crescent__Ottawa__ON.jpg
"$1,275,000","775 Campolina Way,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/775-campolina-way,images/775_Campolina_Way__Ottawa__ON.jpg
"$625,000","27 Fieldberry Private,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/27-fieldberry-private,images/27_Fieldberry_Private__Ottawa__ON.jpg
"$949,900","501 Fernside Street,",Ottawa,ON,5 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/501-fernside-street,images/501_Fernside_Street__Ottawa__ON.jpg
"$464,900","102-2785 Baseline Road,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/2785-baseline-road/102,images/102_2785_Baseline_Road__Ottawa__ON.jpg
"$625,000","2500 Thorson Avenue,",Ottawa,ON,3 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/2500-thorson-avenue,images/2500_Thorson_Avenue__Ottawa__ON.jpg
"$579,900","421 Hartleigh Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/421-hartleigh-avenue,images/421_Hartleigh_Avenue__Ottawa__ON.jpg
"$379,900","1-7 Timberview Way,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/1-7-timberview-way,images/1_7_Timberview_Way__Ottawa__ON.jpg
"$899,000","303-305 Bay Street,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/303-305-bay-street,images/303_305_Bay_Street__Ottawa__ON.jpg
"$989,000","4300 Goldeneye Way,",Ottawa,ON,5 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/4300-goldeneye-way,images/4300_Goldeneye_Way__Ottawa__ON.jpg
"$439,900","829-349 Mcleod Street,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/349-mcleod-street/829,images/829_349_Mcleod_Street__Ottawa__ON.jpg
"$598,500","137 Mcclellan Road,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/137-mcclellan-road,images/137_Mcclellan_Road__Ottawa__ON.jpg
"$424,900","306-179 George Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/179-george-street/306,images/306_179_George_Street__Ottawa__ON.jpg
"$864,000","11 Schoolhouse Private,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/11-schoolhouse-private,images/11_Schoolhouse_Private__Ottawa__ON.jpg
"$849,900","1025 Riddell Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1025-riddell-avenue-south,images/1025_Riddell_Avenue__Ottawa__ON.jpg
"$849,900","262 Shinleaf Crescent,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/262-shinleaf-crescent,images/262_Shinleaf_Crescent__Ottawa__ON.jpg
"$479,900","1109-200 Rideau Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/200-rideau-street/1109,images/1109_200_Rideau_Street__Ottawa__ON.jpg
"$798,900","379 Main Street,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/379-main-street,images/379_Main_Street__Ottawa__ON.jpg
"$425,000","210-345 St Denis Street,",Ottawa,ON,1 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/345-st-denis-street/210,images/210_345_St_Denis_Street__Ottawa__ON.jpg
"$409,900","252 Shanly Private,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/252-shanly-private,images/252_Shanly_Private__Ottawa__ON.jpg
"$649,900","261 Surface Lane,",Ottawa,ON,3 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/261-surface-lane,images/261_Surface_Lane__Ottawa__ON.jpg
"$1,199,000","667 Fenwick Way,",Ottawa,ON,5 bed 5.00 bath,https://www.zolo.ca/ottawa-real-estate/667-fenwick-way,images/667_Fenwick_Way__Ottawa__ON.jpg
"$529,900","64 Ursid Mews,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/64-ursid-mews,images/64_Ursid_Mews__Ottawa__ON.jpg
"$614,900","340 Broadridge Crescent,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/340-broadridge-crescent,images/340_Broadridge_Crescent__Ottawa__ON.jpg
"$420,000","10-1295 Ledbury Avenue,",Ottawa,ON,3 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/1295-ledbury-avenue/10,images/10_1295_Ledbury_Avenue__Ottawa__ON.jpg
"$599,900","303-10 Rosemount Avenue,",Ottawa,ON,2 bed 1.00 bath,https://www.zolo.ca/ottawa-real-estate/10-rosemount-avenue/303,images/303_10_Rosemount_Avenue__Ottawa__ON.jpg
"$1,200,000","1586 Stittsville Main Street,",Ottawa,ON,"Retail ",https://www.zolo.ca/ottawa-real-estate/1586-stittsville-main-street,images/1586_Stittsville_Main_Street__Ottawa__ON.jpg
"$1,599,900","303 Dovercourt Avenue,",Ottawa,ON,6 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/303-dovercourt-avenue,images/303_Dovercourt_Avenue__Ottawa__ON.jpg
"$685,000","1083 Barwell Avenue,",Ottawa,ON,3 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/1083-barwell-avenue,images/1083_Barwell_Avenue__Ottawa__ON.jpg
"$1,050,000","50 Laxford Drive,",Ottawa,ON,4 bed 5.00 bath,https://www.zolo.ca/ottawa-real-estate/50-laxford-drive,images/50_Laxford_Drive__Ottawa__ON.jpg
"$989,000","6936 Mary Anne Drive,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/6936-mary-anne-drive,images/6936_Mary_Anne_Drive__Ottawa__ON.jpg
"$1,199,900","364 Thomas Dolan Parkway,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/364-thomas-dolan-parkway,images/364_Thomas_Dolan_Parkway__Ottawa__ON.jpg
"$550,000","1010-101 Queen Street,",Ottawa,ON,2 bed 2.00 bath,https://www.zolo.ca/ottawa-real-estate/101-queen-street/1010,images/1010_101_Queen_Street__Ottawa__ON.jpg
"$447,500","168 Bluestone Private,",Ottawa,ON,2 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/168-bluestone-private,images/168_Bluestone_Private__Ottawa__ON.jpg
"$999,900","241 Appalachian Circle,",Ottawa,ON,4 bed 3.00 bath,https://www.zolo.ca/ottawa-real-estate/241-appalachian-circle,images/241_Appalachian_Circle__Ottawa__ON.jpg
"$999,000","4527 Kelly Farm Drive,",Ottawa,ON,4 bed 4.00 bath,https://www.zolo.ca/ottawa-real-estate/4527-kelly-farm-drive,images/4527_Kelly_Farm_Drive__Ottawa__ON.jpg
"$858,000","2446 Chasseur Avenue,",Ottawa,ON,– bed – bath,https://www.zolo.ca/ottawa-real-estate/2446-chasseur-avenue,images/2446_Chasseur_Avenue__Ottawa__ON.jpg
